orgNumber,name,website
932916576,"SKYGGE SOLSKJERMING AS","www.skyggesolskjerming.no"
932917572,"SPIRALTRAPP.NO AS","www.spiraltrapp.no"
932917750,"NONSK INNEKLIMA AS","www.nonsk-inneklima.no"
932917904,"CONNECTDEM AS","www.connectdem.no"
932918226,"TOBIAS GJERDE PHOTO","www.tobiasgjerde.com"
932919478,"ULRAD 24 HOLM","www.ulrad.no"
932919818,"INVESTINOR NORD-NORGE II AS","www.investinor.no"
932919257,"MARIUS STEINHAUG","thesmarthub.us"
932925753,"OCEANEERING AS","www.oceaneering.com"
932926016,"NYVOLL FOTO AS","www.nyvollfoto.com"
932926032,"TOPDON NORGE AS","www.topdon.no"
932926504,"JELLESTAD BRILLS","Brills.no"
932926970,"SAMEIET VISTER A1-A3","www.usbl.no"
932930447,"ALL AS","www.allagency.no"
932934515,"SALONG KAKTUS AS","salongkaktus.no"
932932334,"EXTREME NETWORKS NORWAY AS","www.extremenetworks.com"
932934981,"SAMEIET MARIDALSVEIEN 144","www.usbl.no"
932932148,"RUMAG EIENDOM AS","www.hebra.no"
932935163,"HANSKE-COMPANIET AS","www.batex.no"
932936046,"AVIGO HOLDING AS","www.avigo.no"
932933594,"HOLTHE CONSULT","www.holthe.biz"
932934221,"SAILER SOLUTIONS","sailersolutions.com"
932941635,"TIDLIGFASEKAPITAL VESTLAND MANAGEMENT AS","www.visinnovasjon.no"
932941716,"KTS-SOTRA BERGE","KTS-Sotra.no"
932941791,"DJ TRYM RAMSTAD","djtrym.no"
932941961,"SIGNIFICANT AS","significant.no"
932942291,"ROGALANDSG 73/78 AS","www.vestbo.no"
932942380,"ROGALANDSGATEN 75 AS","www.haubo.no"
932942577,"STAR BILSKADE SELJORD AS","www.starbilskade.no"
932939746,"FAIRWATER ENERGY AB","www.fairwaterenergy.com"
932939983,"LANGGATEN AS","www.vestbo.no"
932944839,"MIN VERDIVURDERING AS","minverdivurdering.no"
932944669,"NORDIC BRASILIA FSO L.L.C. NUF","www.alterainfra"
932950227,"DENNE STRANDA AS","www.dennestranda.no"
932950502,"SENTRAL OSLO CABS AS","www.sentraloslocabs.no"
932950545,"MOICON DIGITAL TWIN AS","www.moicon.net"
932950766,"ZENITEL MEDITERRANEAN D. O. O. - BRANCH OFFICE HORTEN NUF","www.zenitel.com"
932950332,"GEOPOLITIKA NORGE AS","geopolitika.no"
932951606,"SEGGER AS","www.segger.no"
932956799,"BORETTSLAGET VESTRE VEITVEDT","www.usbl.no"
932957507,"KRISTIANSENS HJEM & HAGE AS","www.khjem.no"
932957779,"MARITIMT MAGASIN AS","maritimt.com"
932957817,"EJ VESTGARDEN KOMMUNIKASJON","www.ejkommunikasjon.no"
932958279,"SAMEIET ANKERET I HAVNEPARKEN","www.obos.no"
932958392,"FASADEVASK 24 AS","fasadevask24.no"
932958546,"ØEN HYTTER","oenhytter.com"
932958872,"TURØY TURO WATCHES","www.turo-watches.no"
932964937,"OSLO SYN AS","www.oslosyn.no"
932967219,"NEVROKLINIKKEN AS","www.nevroklinikk.no"
932967758,"TWENTY80 AS","www.twenty80.no"
932968304,"AIR NEXUS AS","www.air-nexus.com"
932972212,"ACE TRAFIKKSKOLE AS","www.acetrafikkskole.no"
932974320,"TESTLINK OY","www.testlink.fi"
932973855,"2HD ARCHITECTURE WORKSHOP AS","www.2hd.no"
932975408,"STEEZYS BY MICCIO","steezys.com"
932975424,"TELENOR CYBERDEFENCE AS","www.telenorcyberdefence.com"
932976021,"HAVFUGLEN CAFÉ AS","havfuglen.no"
932975483,"FOSEN AQUA SERVICE AS","fosenyard.com"
932971917,"DUETT AS","www.duett.no"
932978881,"SARPSBORG SPESIALISTTJENESTER AS","www.sarpsborgspesialisttjenester.no"
932976315,"KLARTBEDRE AS","klartbedre.no"
932976757,"KANPLA APS","kanpla.io"
932984237,"A+ RØRLEGGERSERVICE AS","a-pluss.no"
932988984,"A2G VIDERE AS","a2g.no"
932989336,"LIBERTY ALLIANCE, LLC","www.libertyalliance.com"
932990628,"FJELLAB DRIFT IKS","www.fjellab.no"
932991446,"BORGINE THERESE HJELMTVEDT","Borgine.no"
932992221,"HEIDI LARSENS FOTOGRAFERING.NO","heidisphotogallery.com"
932988607,"GAC NORWAY AS","www.gac.com"
932992604,"SVENOR AS","www.svenor.no"
932994135,"EYE INNOVATION HOLDING AS","www.oyehelseklinikken.no"
933000540,"RUUD OUT2B SOLUTIONS","out2bsolutions.com"
932997657,"IN-GRID AB","www.ingrid.com"
933002691,"HIBI AS","hibikaffe.no"
933006808,"MURANO CLASSICS AS","muranoclassics.no"
933006867,"MOTION & FITNESS I SVERIGE AB","www.motionfitness.se"
933008665,"AS BOLIGLAGET KR JANSONSV 24-26","www.vestbo.no"
933009181,"BOLIGLAGET NORDAHL ROLFSENSV 1-3-5 AS","www.vestbo.no"
933010295,"SOUL COMPASS BY NATALIIA HANDZIY","soulcompassboutique.com"
933010341,"OSS I MELLOM AS","www.erotikk365.no"
933013650,"US AUTOPARTS AS","www.usautoparts.no"
933014657,"SPECTRAL AB","www.spectral.se"
933012867,"TIETOEVRY NORWAY AS","www.tietoevry.com"
933018261,"QUILL PIG AS","www.quillpigstudio.com/"
933017060,"CELINE SUNDAL KENNEDY - TRANBYHAGEN","tranbyhagen.no"
933019039,"LINDQUIST ENK","vaktmester-tjenester.no"
933020312,"MARINOR AS","www.marinor.no"
933022285,"EMMA HOGSTAD","marykaynorway.no/no/consultant/emma-hogstad/"
933022919,"BEST PEDAGOGISK AS","www.bestpedagogisk.no"
933022897,"BEST WORK TRONDHEIM AS","www.bestwork.no"
933022986,"BEST WORK AS","www.bestwork.no"
933023818,"EXPOLOGY AB","www.expology.se"
933028917,"MARIUS ULEKLEIV","www.mariusulekleiv.no"
933029174,"KVARME BRYGGERHUSET-NEGLESTUDIO","www.instagram.com/bryggerhuset_neglestudio?igsh=MWhndWt2bzcxZWg1bw=="
933027171,"ALM. BRAND FORSIKRING A/S","www.almbrand.dk"
933030989,"MAK REGNSKAP AS","www.makregnskap.no"
933030652,"BACKERSKEIE PEOPLE AS","www.backerskeie.com"
933031667,"KYND AS","www.kynd.no"
933036723,"EQURO GROUP AS","www.equro.com"
933036901,"MIDT-NORSK TAK OG FASADEVASK AS","www.midtnorskvask.no"
933036758,"MESTERHUS BERGEN AS","www.mesterhusbergen.no"
933037584,"KEL CATERING HORELIKS","www.kelcatering.no"
933037665,"EMPTY CHAIR PUBLISHER AS","emptychairpublisher.com"
933037428,"TUSEN OG ETT LIV - ANNIKEN M. KOK","tusenogettliv.no"
933051420,"DYNGEN SOLUTIONS","www.dynsol.no"
933053075,"ARD VAN DER HEIJDEN HOLDING B.V.","www.ard.nl"
933054942,"GÅRDBRUKERSERVICE LANDBRUK OG MARINA AS","www.gaardbrukerservice.no"
933053857,"AS NY LANDÅS BOLIGLAG AVD A","www.vestbo.no"
933054489,"STAHLWILLE NORDIC A/S TOOLS & TECHNICAL SOLUTIONS","www.stahlwille.dk"
933059510,"RUGDEVEIEN BOLIGLAG AS","www.vestbo.no"
933062953,"VECTO ENGINEERING AB","www.vecto.com"
933063976,"BLOOMLET TECHNOLOGIES AS","bloomlet.com"
933064131,"GLO-MARINE SRL","glo-marine.com"
933064212,"MILMEDTEK AB","www.milmedtek.se"
933064220,"BOLIGPLANER AS","www.boligplaner.no"
933064301,"AK COACHING AS","www.akcoaching.no"
933064298,"KLEIO AS","www.kleio.no"
933064719,"GARTNER GJERDE","gartnergjerde.no"
933059715,"MALERHAUGVEIEN 15-21 SAMEIE","www.usbl.no"
933064972,"ØYEHELSEKLINIKKEN AS","www.oyehelseklinikken.no"
933064883,"SIVLESGATE 14 AS","www.vestbo.no"
933066061,"NORDIC BRASILLIA FSO L.L.C.","alterainfra.com"
933070573,"STRANDEN BOLIGLAG AS","www.vestbo.no"
933069931,"AS STORMSGATE 4","www.vestbo.no"
933071545,"AS SØRE SKOGVEIEN 99C OG 99D","www.agioforvaltning.no"
933075354,"HYGI-DENT Ole-Johan Knudsen","www.hygi-dent.no"
933077497,"VESTBOHUS BOLIGLAG AS","www.vestbo.no"
933078523,"AI THINKLAB AS","aithinklab.com"
933080102,"MKHOSHOPSECTORNORWAY ERIKSEN","MKHOshop.com"
933083810,"STORMGÅRD AS","www.thon.no"
933088146,"IMCD NORWAY AS","www.imcd.no"
933086550,"VINDUX AS","Www.vindux.no"
933090124,"WOOLEN - MARIANNE WASA STORSVEEN","www.woolen.no"
933090760,"AS CAPPELENSGATE 3","www.phmforvaltning.no/"
933090949,"EKEBERGVEIEN 170 AS","www.enqvist.no"
933095274,"AS FRIDTJOF NANSENS PLASS 6","www.andvordeiendom.no"
933097145,"AIAVISEN AV ADAM TZUR","www.aiavisen.no"
933100936,"MOMENT NORWAY DRIFT AS","www.momentnorway.no"
933103269,"GEM STUDIO SA","www.gemoslo.com/"
933099628,"HÖEGH AUTOLINERS AS","www.hoeghautoliners.com"
933098923,"NORSK GJENVINNING MILJØEIENDOMMER AS","www.norskgjenvinning.no"
933107477,"SIA VLAVI MANAGEMENT","www.vlavi.com"
933107639,"SIA VLAVI RESURSS","www.vlavi.com"
933108325,"OTRAHALLEN AS","www.otrahallen.no"
933112578,"PRESTIGE MOTORS AS","prestigemotors.no"
933113140,"ENERGIRAMPEN AS","energirampen.no"
933111229,"LYS OPP AS","www.jamtveit.no"
933117936,"BARNEBUA AS","BarneBua.no"
933118479,"BOLIGBYGGELAGET LAMBO AS","usbl.no"
933118827,"FOTOGRAF BEATE WILLUMSEN AS","www.fotografbeatewillumsen.no"
933120988,"BORETTSLAGET GUSTAV BLOMS GATE 4-8","www.usbl.no"
933119726,"SKOLEIDRETT JON TORSTEIN BAKKEN","www.skoleidrett.no"
933123227,"MATHIAS ENGH MEK AB","www.enghmek.se"
933125718,"VIP NORGE AS","www.vipnorge.no"
933126013,"WANG AS","www.wang.no/"
933122115,"FAGDEKK AS","www.fagdekk.no"
933119882,"KAUCHA RENHOLD SERVICE","Kaucha-renholdservice.no"
933127125,"OFFSHORE WIND PARTNER AS","www.owp.no"
933127028,"NEPTUNING TECHNOLOGIES MARS","www.neptuning.no"
933131009,"SKJEBERG BEGRAVELSESBYRÅ Tore E Nilsen","www.toreenilsen.no"
933127958,"EVENT4B AS","eventnord.no/4B"
933133648,"STYREUTVIKLING BOARDBRAIN AS","www.boardbrain.no"
933133427,"HOLBERG GATE","www.kvantemusikk.no"
933134032,"SIC PUBLISHING AS","sicpublish.no"
933137031,"SKAKO CONCRETE A/S","www.skako.com"
933134180,"NGS GROUP AB NUF","nursepartner.no"
933142256,"LOOPUP NORWAY NUF","www.loopup.com"
933140512,"VASSAGO EIENDOM AS","vassago.no"
933140822,"AKSJESERVICE AS","www.equro.com"
933145549,"TIME MATTERS GMBH","www.time-matters.com"
933147770,"BÅTSTRAND WATCHYOUREYE","watchyoureye.no"
933148963,"OPEN PAYMENTS EUROPE AS","www.openpyments.io"
933147487,"RØYND TECHNOLOGIES AS","www.roynd.no"
933150747,"VOLTHUB AS","www.volthub.no"
933155331,"CLEARSIGHT MALVA","Clearsightguard.com"
933155935,"AKTIV&STERK AS","www.aktivogsterk.no"
933156141,"FOSSBAKKEN SYKKELSERVICE, SYKKELKROKEN","www.facebook.com/profile.php?id=61552101132831"
933156753,"BYGGKERAMIK EXPERTEN NORR AB","bkx.se"
933157229,"QUINGE GRIND OG GRAASTEIN AS","grindoggraastein.no"
933158055,"NORDISKA OYLUX NO NUF","lux-nordic.se"
933159175,"SGA CONVEYOR SYSTEM AB","www.sga.conveyor.se"
933162702,"ALTA KUBE AS","www.altakube.no"
933163148,"LYSKONTROLL AS","www.lyskontroll.no"
933164896,"BEST WORK BERGEN AS","www.bestwork.no"
933166651,"ROADSURFER GMBH","www.roadsurfer.com"
933167658,"EDRINGTON NORWAY AS","www.edrington.no"
933171485,"NORDLAND MARITIME SIKKERHETSSENTER FKF","nfk.no"
933173127,"KOSO KENT INTROL LIMITED","www.kentintrol.com"
933174050,"SAMEIET HUSEBYENGA HAGE 1","www.usbl.no"
933174697,"TRINTECH AS","www.adra.com"
933177386,"SOLUTION 4 WOOD SRL","www.brugasas.it"
933182592,"LOGISTIC CONTRACTOR ENTREPRENAD NUF","www.lc.se"
933182932,"ZAGREB-MONTAZA D.O.O.","www.zagreb-montaza.hr"
933181235,"EXPERIENCE NORWAY TOURS AS","Tourbergen.com"
933181936,"RIPLE MASKIN AS","riplemaskin.no"
933181855,"HYLLFOTO AS","www.hyllfoto.no"
933184900,"ALANDIA FÖRSÄKRING ABP","www.alandia.com"
933182231,"S-BUSS AS","www.s-buss.no"
933187357,"STURLA VALLDAL RUI DESIGN","www.sturlavalldalrui.com"
933187322,"NCON AS","www.nconas.no"
933189325,"KIOSKDRIFT WASEEM SAEL AS","www.7-eleven.no"
933189708,"REBRANDIT DA","www.rebrandit.no"
933187500,"KINGSFORD SAGA RPG - MILLER","www.kingsfordsagarpg.com"
933192237,"CATALYSTS CONSULTING AS","catalysts.consulting"
933194590,"COMORETEL HOLDINGS LTD","wwwcomoretel.com"
933196402,"STUDIO C.S. LUNDE","www.cslunde.com"
933196488,"GAVETID AS","www.bjorklund.no"
933197530,"TROMSDALEN LEGESENTER DA","tromsdalenlegesenter.net"
933197778,"BÅBLER AS","www.baabler.no"
933201201,"NGS GROUP AKTIEBOLAG","ngsgroup.se"
933201147,"VÄRNAMO KROSSKONSULT AKTIEBOLAG","www.krosskonsult.se"
933202348,"EMBANKMENT DEPOSITARY SERVICES A/S","www.embankment.com"
933204340,"SANNES BYGG","www.sannesbygg.se"
933204545,"HR WALLINGFORD LIMITED","www.hrwallingford.com"
933204235,"THEGOODPEOPLE AB","www.thegoodpeople.se"
933203085,"VARTDAL","Regndesign.no"
933207250,"LOOPUP LIMITED","www.loopup.com"
933207730,"KLETOR SVERIGE AB","ww.dignusmedical.no"
933203603,"MCS SERVICE AS","www.mcselektrotavler.no"
933209105,"ESERIES AS","www.eseries.no"
933210596,"ATT ARKITEKTUR AS","www.att-ark.no"
933210901,"SSG STANDARD SOLUTIONS GROUP AB NUF","www.ssgsolutions.com"
933209393,"ZESTORICA KULIK","www.zestorica.com"
933211428,"RAKUSIC CORPORATION D.O.O.","www.rakusic-corporation.com"
933212211,"BLADEFENCE OY","bladefence.com"
933213943,"DELTA LYD OG LYS AS","www.deltalyd.no"
933216470,"VÅRT START AS","www.vaartstart.no"
933217299,"SUI AVA APS","www.suiava.com"
933215571,"HUSET ALCAMARO - DEVELING","www.husetalcamaro.com"
933219534,"HYR BERGEN AS","www.hyr.no"
933221229,"AMARE AMIN","AmarePecun.Store"
933221598,"LYKKEN DATA","lykkendata.no"
933221776,"SIGSHIP & CO S. SANDHÅLAND","www.sigship.no"
933223833,"AWAIO AB","awaio.com"
933224813,"MESTERGRUPPEN BOLIGPARTNER AS","www.boligpartner.no"
933222764,"QUADRATURE TECHNOLOGY LIMITED","www.quadrature.ai"
933223612,"NEUVER MARITIME AS","www.neuver.com"
933229092,"ECCENTE AS","eccente.no"
933227944,"INCENTRA SA","www.incentra.no"
933234134,"KINGDOM NORDIC APS","www.kingdom-group.com"
933234649,"SMARTI AS","www.smarti.dev"
933233960,"VIEWSTART AS","www.viewstart.com"
933233774,"OBAIRS EUROPE TECHNOLOGIES LIMITED","obairseurope.com/"
933239802,"MMS NORDIC NUF","mmsx.com"
933241262,"KINZY GROUP AS","kinzygroup.com"
933241750,"NORSE WORKWEAR AS","www.norseworkwear.no"
933242110,"DROPTAG AS","droptag.no"
933242242,"BLANK STUDIO AS","www.blankstudio.no"
933242307,"BLOMSTERPAVILJONGEN EIENDOM 2 AS","www.thon.no"
933239098,"ÅLESUNDREGIONENS HAVNEVESEN IKS","alesund.havn.no"
933241475,"INTERNKONTROLL AS","www.internkontrollportalen.no"
933242889,"IC TOBIASSEN","ingeborgcharlotte.no"
933242986,"AQUA MAWED","www.aquavinduspuss.no"
933241696,"REEFSTORE AS","reefstore.no"
933241165,"ELA MAT AS","www.mediamarkagency.com"
933243206,"SAXSA ERIKSEN","SAXSA.no"
933243508,"LEKTORVEGEN 20 BORETTSLAG","www.skien.bbl.no"
933244369,"BERGLJOT STØER YOGA","www.berglys.com"
933243478,"CMS PAYMENTS INTELLIGENCE LTD","www.cmspi.com"
933246558,"BLOKKSBERG AS","blokksberg.com"
933243591,"EMPIRI KLINIKKEN BUTTEBERG","empiriklinikken.no"
933247031,"SORTLAND ELEKTRO AS","www.sortlandelektro.no"
933246981,"STILONGS AS","www.stilongs.com"
933247368,"BAILLTAK DA","www.linktr.ee/Bailltak"
933250040,"LILLE OG MEG MARTINE SVEEN","lilleogmeg.no"
933251454,"CREATOR SYNDROME / PERSEN","creator-syndrome.com"
933256391,"LANGESUND RØR AS","www.langesundror.no"
933257819,"HARSTAD TRADING AS","www.harstadtrading.no"
933259145,"ENERLYTIKS AS","www.enerlytiks.no"
933260127,"DAHLE MEK. EIENDOM AS","www.dahlemek.no"
933269612,"IKOS BARBERSHOP AS","ikosbarbershop.no"
933269795,"SELJE BRYGGE AS","mixselje.no"
933270092,"SKARPSNO DRIFTSELSKAP AS","munkenes.no"
933269604,"ADMINISTRASJONEN.COM AS","www.administrasjonen.com"
933271048,"SSG STANDARD SOLUTIONS GROUP AB","www.ssgsolutions.com"
933269302,"KINGO RIDES AS","www.kingorides.com"
933269426,"SMART RAIL AS","smartrail.no"
933272613,"BYGGSERVICE LBG AB","www.byggservice.se"
933275132,"ADVOKAT KATHRINE GRY JAKOBSEN AS","www.advkontor.no"
933276651,"AVAXA PLANTS NORGE AS","www.avaxaplants.no"
933276775,"SKAGA INVEST APS","www.skaga-invest.dk"
933277240,"SAND REVISJON AS","www.sandrevisjon.no"
933277550,"LEVANGER GYM AS HELSESTUDIO","www.levangergym.no"
933279111,"NORRLANDS INDUSTRI & KONSULT AB","www.nikabu.nu"
933283607,"LØYPE ANLEGGSDRIFT AS","www.loype.no"
933283860,"PORT EUROPE","www.portdesigns.com"
933288951,"INFINITY TRACKING LIMITED","www.infinity.co/uk/"
933288145,"MILIWARE MILIVOJEVIC","miliware.no"
933292371,"URKOSMETIKK RAAEN","www.urkosmetikk.no"
933292576,"RV ENGFELDT","raidvision.no"
933292908,"LUMINÈR JEWELRY BY DALLAND","luminerjewelry.com"
933293637,"4SEASON DA","4season.no"
933293823,"JORSHERY LEADBRIDGE","www.pxmedia.no"
933293866,"AAS MANAGEMENT & CONSULTING","aasconsulting.no"
933293858,"LØRENTUNET SAMEIE","www.usbl.no"
933294021,"BARDAL - IT","www.bardal.eu"
933296180,"HAUGESUND BOLIG OG PROSJEKTMEGLING AS","proaktiv.no"
933294463,"MARTINSEN DATA OG HJEM","www.dataoghjem.no"
933294919,"VAHDAT FARS PRODUCTION","www.vahdatphotofilm.com"
933294781,"PURE FOOD HEALTH AS","purefoodnorway.net"
933297292,"LUSTER ENERGIVERK AS","lusterenergiverk.no"
933300048,"INSTALLASJONSFIRMAET OWESEN AS","www.klean.com"
933301486,"ENGENE 84 AS","usbl.no"
933301664,"AS OSCARSGATE 8 C","www.usbl.no"
933302148,"HEMSEDAL BYGGSERVICE AS","hemsedalbyggservice.no"
933302326,"STAVANGER BRØYTING AS","www.stavangerbroyting.no"
933304442,"ADIBUS A/S","www.adibus.com"
933303284,"KRAFT BETONG AS","www.kraftbetong.com/no/"
933306712,"THON EIENDOMSSERVICE AS","www.thon.no"
933308227,"LEVIAT AB","www.leviat.se"
933312402,"N M Thune AS","www.thune.no"
933309827,"ÅKRENE MEK VERKSTED AS","aakrene-mek.no"
933317137,"MMS NORDIC APS","mmsx.com"
933317196,"RENEWED AB","www.renewed.se"
933319970,"LEIF CHR BLOMQUIST AS","www.lar.no"
933320111,"DKV DALBKER-KUNSTSTOFF- VERARBEITUNGS-GMBH","www.dkv-gmbh.de"
933320812,"VIS PRODUCTIONS AB","www.visproductions.se"
933321177,"TECHSTONE NORDIC AS","techstone.no"
933321495,"H E D KRISTIANSAND AS","www.hed.no"
933322645,"SOLWR SOFTWARE AS","www.solwr.com"
933321797,"GREEN TRADING SOLUTIONS AS","www.greentradingsolution.com"
933325741,"REBUS DEKKOUTLET AS","Rebusdekk.no"
933326071,"BRÆKHUS ADVOKATFIRMA AS","www.braekhus.no"
933328090,"STEKLO AS","steklo.no"
933328406,"SAMEIET HOLTET TERRASSE","www.usbl.no"
933327957,"UTLEIETJENESTEN AS","utleietjenesten.no"
933330389,"AUTOTEC AS","www.autotec.no"
933336506,"ELKL AB","www.elklab.se"
933337030,"LIMAB AB","www.limab.se"
933338096,"JUVEL GULLSMEDFORRETNING FREDRIKSTAD AS","www.juvel.as"
933336816,"ASTRA STUDIO AS","www.astrastudio.no"
933335488,"WE TWO AS","www.wetwo.no"
933337413,"OXALIS LOGISTICS UK LIMITED","www.hoyer.uk.com"
933342832,"KONTORBYGG AS","www.kontorbyggalvdal.no"
933343626,"AVISA NORDHORDLAND AS","www.nordhordland.no"
933344150,"LARS KOBRO AS","www.kobro.no"
933350223,"STYKKE U2 AS","www.stykke.no"
933350282,"WOOD BUILDING NORDIC AB","www.forum-holzbau.com/nordic"
933350398,"FJELLHUSHAUGEN BOLIGSELSKAP AS","vibbo.no/fjellhushaugen-boligsas"
933350614,"NORDISKA OYLUX AB","lux.nordic.se"
933349527,"KVAMMEN OVER STOKK OG STEIN","www.osos.no"
933351262,"VIMS FYSIO- OG MANUELLTERAPI AS","Www.vims.no"
933344193,"PINK LABYRINTH AS","pink-labyrinth.com"
933354830,"MEDIA SERVICE AS","media-service.no/"
933356361,"SKEDSMO LASERKLINIKK AS","skedsmolaserklinikk.no"
933362051,"ROOSE MEDIART","www.SustainaButter.com"
933365875,"BUTIKKDRIFT MCARDLE AS","www.7-eleven.no"
933366111,"DITT UTSTYR AS","www.dittutstyr.no"
933365212,"AS SIGURDSGATE 20","www.obf.no"
933367428,"EL & STYRTEKNIK I HÄSSLEHOLM AB","www.este.se"
933364763,"NEPTUN MEDIA ASK","neptunmedia.no"
933368777,"HURTIGFLYTTING OSLO FLAMUR IMERAJ","Hurtigflytting.no"
933371271,"GOKSTAD TRAFIKKSKOLE AS","Gokstadtrafikkskole.no"
933371344,"NLR GRIS AS","www.nlr.no"
933371778,"LILLE LUDVIG AS","lilleludvig.no"
933373746,"RIVENA YACHTS AS","RIVENAYACHTS.com"
933373983,"ABYSSHAUL DA","www.abysshaul.com/"
933374424,"BRED KUNDESERVICE AS","www.bredks.no"
933375625,"CROSSPOINT","crosspoint.space"
933374580,"ORIGON AS","www.origon.no"
933376982,"SOLLID MEK VERKSTED AS","www.sollidmek.no"
933377245,"FINANSBEVIS AS","finansbevis.no"
933377423,"ALLTRANS GROUP AS","www.alltrans.no"
933378128,"SANNERGTA 7 BRL.","www.agioforvaltning.no"
933378187,"FJELDVIG BOLIGSAMEIE","www.usbl.no"
933381455,"JULIE WESSEL - KUNST","juliewessel02.wixsite.com"
933379663,"LEDANDEBELYSNING AB","www.turtlenordic.se"
933381641,"DETLEFSEN DEVELOPMENTS","Detlefsendevelopments.no"
933381404,"MATHISEN VEDLIKEHOLD","mathisenvedlikehold.no"
933379744,"MARIA CARLSSON AS","www.mariacarlsson.no"
933382516,"GRØNN & GRØNN, LAMEIRO LOPES","gronngronn.no"
933384721,"SJÖKLINT AGENTURER AB","www.sjoklintagenturer.se"
933398404,"ELCONNECT AS","elconnect.no"
933401901,"NORWAY BY BIKE AS","www.norwaybike.com"
933402223,"LANTZ SKOGSVÅRD I SUNDSVALL AB","www.skogsvard.se"
933404900,"BUTIKKDRIFT ILYAS AS","www.narvesen.no"
933407063,"SYNTHIFY DA","synthify.store"
933407616,"FREYA JEWELLERY AS","www.freyajewellery.no"
933406024,"NORDIC HBOT AS","hpotech.com"
933404854,"FOOTBALANCE SYSTEM OY","www.footbalance.com"
